t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,freqdet_L_hz,freqdet_R_hz,zc_blocks_L,zc_blocks_R,zc_cross_L,zc_cross_R,zc_pkpk_L,zc_pkpk_R,zc_std_L,zc_std_R
9185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9459.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9465.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9469.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9472.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9476.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9479.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9483.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9486.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9490.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9496.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9500.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9505.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9509.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9513.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9516.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9520.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9524.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9528.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9532.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9536.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9542.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9546.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9550.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9554.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9558.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9562.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9566.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9570.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9574.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9578.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9582.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9586.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9592.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9596.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9600.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9604.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9608.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9612.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9616.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9620.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9624.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9628.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9632.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9636.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9640.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9644.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9648.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9652.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9656.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9661.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9666.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9670.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9674.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9678.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,311.0,0.2,0.2,0.0,0.0,0.0,444.3,8.0,8.0,66.0,91.0,4092.0,3955.0,1458.5,982.3
9682.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9689.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9693.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9697.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9702.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9706.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9710.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9714.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9718.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9722.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9726.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9731.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9735.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9739.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9743.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9748.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9752.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9756.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9760.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9764.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9768.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9772.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9776.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9782.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9788.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9792.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9797.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9801.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9805.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9809.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9813.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9817.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9821.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
9825.0,0.2,0.0,0.2,0.2,188.0,188.0,311.0,394.1,0.2,0.2,-1.9996,-1.9996,444.3,429.7,8.0,8.0,91.0,88.0,1979.0,1815.0,643.7,380.7
